,amount_inr,txn_hour,merchant_risk_score,user_avg_txn,Label
31,1750.3391347885954,19.0,23.0592335673707,4702.5240353444115,legit
32,679.9963517162375,16.0,37.87759299561226,5767.255659579756,legit
33,437.2393462347916,11.0,29.036912445192403,1928.698314124175,legit
34,50.0,15.0,23.748773971526134,3307.8523403638087,legit
35,1378.9200071141063,21.0,18.633290505084947,2728.004011452126,legit
36,828.9093429451443,17.0,25.55694999656617,3099.950340263031,legit
37,1704.4561102866128,14.0,22.911951536958902,2103.29646873359,legit
38,1239.956323158051,17.0,12.999336899346538,2930.8070268917136,legit
39,1348.6822869967423,10.0,24.18584458631547,3074.0688193674737,legit
40,1267.2663778011797,10.0,12.814518297785076,391.36317684944333,legit
41,710.2250302351781,7.0,26.682186848591144,4270.1006500982185,legit
42,855.6763186296901,16.0,28.018819863606527,1644.244652438443,legit
43,1308.4451418760282,8.0,20.746390473941148,508.0572217246704,legit
44,899.8741016739002,17.0,5.882954727414074,100.0,legit
45,802.4024467813626,14.0,18.203825749778797,3534.0608248380413,legit
46,1512.5890098245193,18.0,7.277235516539232,3581.2307525273072,legit
47,1468.6375492902223,12.0,31.132813125906658,2952.204313180892,legit
48,1367.6212251844495,8.0,23.39626405485791,2583.4090294762013,legit
49,705.0051134465896,9.0,29.595703384180748,3397.902458564142,legit
50,1234.5455615837025,21.0,27.46209084627042,4770.850480261257,legit
51,123.5834362890439,18.0,11.93576882723539,2542.3064404397974,legit
52,893.6989798197744,16.0,19.12618494675432,1360.71644458775,legit
53,2069.590221533453,14.0,23.019206691820287,2271.544608233817,legit
54,763.8767130779108,9.0,33.14229015568623,5343.184449945164,legit
55,666.6701187888323,16.0,16.49362409255532,2516.877437895578,legit
56,727.5998573096563,9.0,14.242586230529554,3295.189584759264,legit
57,1477.4313206326958,12.0,26.107460010400047,3226.8188286093796,legit
58,918.3012223897857,21.0,15.110368345226393,3899.302859507006,legit
59,1068.7879608575392,18.0,21.139090010393424,3167.1017669782855,legit
60,1296.835907599415,19.0,30.11556401209598,5032.280730855611,legit
61,821.2926766749283,13.0,10.160971161092183,2676.3979850789356,legit
62,1131.3728680285576,14.0,9.766006254501484,1367.9900673951363,legit
63,639.8776562669852,16.0,20.794490136511847,3949.792819939353,legit
64,1971.3871537425985,13.0,13.144294883261205,3213.677444895299,legit
65,698.0993431064907,11.0,30.57122870704514,762.6130594095616,legit
66,1831.2721918502393,20.0,31.89730852701187,2137.74447410432,legit
67,50.0,9.0,29.384279294925282,2906.3189305700143,legit
68,1880.6363655098012,21.0,34.55260835776856,4089.7104810568085,legit
69,1575.847987503073,15.0,13.361344492569742,4110.513578386114,legit
70,906.5250802846588,18.0,26.922822841565477,3716.5912930914187,legit
71,860.3977209339155,17.0,35.333261636672205,4957.732098461176,legit
72,1423.4801409806832,19.0,23.881716153736495,1171.0013721588864,legit
73,1590.0326665766254,14.0,3.3132475962820394,2501.977410190689,legit
74,996.5831404958903,13.0,25.830922372530882,3030.8832813009353,legit
75,50.0,13.0,11.846425547707788,3359.3185185250168,legit
76,1583.5990496368318,16.0,32.64364076136779,3975.0241148888667,legit
77,1042.1016920017603,7.0,36.6001586015027,2577.681699144379,legit
78,50.0,17.0,30.900585806394822,3043.141937541483,legit
79,1137.715264296826,13.0,23.977802757397544,4111.769592998463,legit
80,1259.8608921040334,15.0,27.912769868766286,6978.100018762165,legit
81,751.5544336586954,19.0,38.80030587742617,2382.015659635076,legit
82,716.8363605871178,20.0,1.0,100.0,legit
83,349.4678566387778,18.0,19.04260390972575,5037.697105523789,legit
84,1353.6220382508661,11.0,22.966935035330195,4525.502561342607,legit
85,1207.801904634543,16.0,39.614696325879905,2486.2098557154663,legit
86,1073.5036154638096,21.0,33.2986844534871,3011.0052002676744,legit
87,806.1310508267201,8.0,24.40721045346026,5326.048673348748,legit
88,242.50688291508186,15.0,25.817127405655842,4912.5081685421055,legit
89,731.6659708788673,8.0,35.28170653177373,2989.807685558116,legit
90,844.7209117810839,9.0,27.719785492832678,2549.9673967347294,legit
91,1087.5249123751394,12.0,26.674795038109288,1017.3160117739424,legit
92,1645.6307617937507,19.0,16.465558654337343,2961.6050879979375,legit
93,1274.4774223691522,13.0,23.54004280032803,2169.33797240038,legit
94,1300.0816830530218,17.0,10.14075450769643,5576.559141373985,legit
95,1428.6925601483936,19.0,29.460207327498313,4763.896491493652,legit
96,1703.2128204814726,16.0,32.45497317044614,526.2616816749887,legit
97,1444.5534601563465,15.0,14.410159164886169,2668.649797188419,legit
98,1456.1778658562598,9.0,25.25456974982541,210.46748628935484,legit
99,535.1887677669034,21.0,22.434314469370335,1429.0043251060242,legit
100,1242.2971095251353,17.0,27.49576934608558,5140.626086504576,legit
101,1777.1613577441099,15.0,18.294414446257715,2791.8443141889284,legit
102,760.4624110913801,16.0,37.56811142482577,4740.135203481085,legit
103,50.0,18.0,20.137311438519287,2461.681870887235,legit
104,2133.273488306271,21.0,19.615059556655446,3035.2198283021644,legit
105,923.6691653767333,15.0,10.360770732428165,3302.1016429083684,legit
106,1328.399230331729,7.0,25.493809838250904,5352.831120149072,legit
107,2122.272421648687,8.0,41.172075341065906,974.6581478208652,legit
108,1148.5739175161993,15.0,28.75783491263731,3386.4038846102403,legit
109,1544.4273821064528,17.0,47.11771341912136,2888.312895353726,legit
110,1169.0312127102507,15.0,25.282625162292643,1176.0527233474666,legit
111,1423.502492680391,21.0,15.748890362104447,2128.58382860831,legit
112,785.6893252347057,7.0,21.51230124055425,3797.351271213569,legit
113,860.9469154472033,12.0,19.87458581833605,2855.491489258205,legit
114,1714.4110397539687,13.0,29.427169081825518,4433.765676545096,legit
115,1223.3116901558737,10.0,20.584035188055807,2567.898765829333,legit
116,1676.6569806702812,12.0,29.527862012768257,3865.8844290775637,legit
117,1398.430073879363,9.0,33.74581802717402,1193.2405128761793,legit
118,2229.1193254058708,13.0,16.485690991334724,3651.871281561168,legit
119,581.5282239434654,9.0,13.343165039588897,3012.6284887742786,legit
120,1683.0787676531552,21.0,21.339579084918597,1231.1833690887759,legit
121,1353.7869556372714,21.0,34.15540288758941,3283.050703928331,legit
122,1253.6742144127852,21.0,21.931522855984998,5739.9191955968445,legit
123,2311.619952179238,11.0,31.273624517075664,1484.286767772184,legit
124,1463.2363299139597,21.0,13.27277670956862,2891.2597740365704,legit
125,1783.6134537070825,9.0,28.189342176376428,1596.0172738839512,legit
126,610.1094041470494,17.0,28.291959514423223,2482.8984242391225,legit
127,2015.3211147538973,14.0,31.227794319691967,4763.574261379907,legit
128,664.3573105054942,11.0,23.638692283932173,2929.170215985049,legit
129,269.37138424098873,9.0,17.87375267909391,3971.335058200735,legit
130,1957.2956812535817,21.0,30.05851860087765,5845.4222263387055,legit
131,1131.3849355303716,8.0,31.127310999511874,2534.6393800391097,legit
132,1617.7592921307482,9.0,26.496216828644865,1132.3064773251392,legit
133,765.433611589104,12.0,28.894214136258405,4848.149797838594,legit
134,50.0,18.0,8.231333746943868,4427.873126335654,legit
135,1822.035753321216,8.0,29.65042672004967,1180.7717977770828,legit
136,592.7363671845292,10.0,23.201016124574657,4033.0755198734996,legit
137,1671.9921485551024,16.0,27.647463567681147,3424.3453341501063,legit
138,1370.8285992691908,19.0,9.976764950843705,3471.5711848021388,legit
139,919.1733035845646,18.0,35.853592395208835,1448.8299901183977,legit
140,1479.2406269522905,12.0,22.681683787470313,2711.501113667298,legit
141,824.010799771341,8.0,29.24222426480473,3952.1496454247435,legit
142,940.1196533650439,13.0,29.60445191229264,5849.427481403019,legit
143,402.37461559758424,17.0,20.956014925242425,100.0,legit
144,1636.27271422655,7.0,27.98029018419881,465.5183907072951,legit
145,1059.0233921909426,12.0,36.877765545861465,1321.604556893429,legit
146,50.0,16.0,13.755362498446944,3756.2618910073575,legit
147,780.6345618524338,12.0,17.522777154097312,4440.782353296981,legit
148,304.710277028575,21.0,26.046024127107415,3931.208255231458,legit
149,2886.495743767551,11.0,29.4563185040187,5478.516151245416,legit
150,1106.029841388089,7.0,27.383964844573754,3311.1563066724384,legit
151,759.5753330328894,14.0,25.513262231862175,2699.325078013541,legit
152,1353.4574550446484,14.0,17.789020300451536,6459.636959839552,legit
153,1852.1597957922163,21.0,22.747135053043902,3477.9985861740383,legit
154,909.2803574829143,7.0,14.233578582337483,4488.64203868011,legit
155,558.8913776958331,8.0,25.807639290862067,2679.5548549231944,legit
156,1799.398527852356,14.0,23.68531671595533,3425.4958491173206,legit
157,1244.933531023662,18.0,21.01862549271614,211.50045229640045,legit
158,1150.8835085096377,13.0,36.32354811211252,4243.826826101486,legit
159,1692.8672777390373,13.0,27.69238759974884,7568.635510923174,legit
160,545.3259592731041,18.0,39.22426552383645,3677.6478584602864,legit
161,1304.9686495759122,9.0,31.852892191180572,2243.5315708713565,legit
162,2534.0314678852014,14.0,29.22871196593168,2854.31254998302,legit
163,771.7727734784487,17.0,25.69830048761683,3851.245357282269,legit
164,2051.647244130383,17.0,38.98970495342651,5260.889057706949,legit
165,508.5028037333176,7.0,35.60323011336356,3998.835307154618,legit
166,50.0,8.0,29.016308350431473,4371.246780189542,legit
167,882.8719795544664,21.0,39.386151340260945,4399.366263629691,legit
168,951.0301177673728,16.0,31.21685307787388,100.0,legit
169,1838.4725713164144,19.0,20.937929523268675,4055.777026338662,legit
170,973.7155447321707,13.0,9.29347143449084,2726.8808453263523,legit
171,1124.2457091685076,13.0,1.379925503976711,4488.764056153259,legit
172,1997.2209712481422,15.0,53.582899619553324,3651.4112008106076,legit
173,1730.5962086095628,21.0,33.74578060813806,3538.732737849103,legit
174,199.58367102974432,17.0,20.52299576435611,2398.589855160164,legit
175,1474.1844227407548,16.0,39.573183671049534,3162.388562546178,legit
176,576.514739561245,9.0,43.07656889289231,3590.986303378152,legit
177,603.6839610188392,16.0,25.15774350273596,2645.7263940939592,legit
178,1417.8093567126866,17.0,13.695211452470694,3150.1227498055955,legit
179,1933.1767755671083,11.0,23.950953640462917,2672.282238991489,legit
180,434.89604321339823,7.0,39.42824409082435,3135.8605461380876,legit
181,658.4968591958142,13.0,10.09256242991679,2786.019521172719,legit
182,2647.828831823409,13.0,7.866352140774321,5702.181863429352,legit
183,999.1314844205951,17.0,10.645010488121587,3207.7019397773065,legit
184,399.69463068672235,9.0,38.60248224436399,6395.676245907588,legit
185,1548.1236297337914,18.0,32.206833475378694,5011.473336647593,legit
186,1394.823240800905,10.0,21.59295802412373,2401.2126590011903,legit
187,78.85134868771092,17.0,16.320762271951757,4208.712680199899,legit
188,159.83698300366905,12.0,25.06473782006208,1980.3762490200702,legit
189,1470.4667566495955,11.0,41.18378985774834,100.0,legit
190,1055.2904437913553,20.0,29.443040756282755,943.1154143374888,legit
191,2152.424071365942,12.0,25.972406351490363,4320.155195914677,legit
192,2149.6752029741006,13.0,20.429879714754144,1331.0142264031122,legit
193,1483.2842097650862,11.0,31.337428216166856,501.59270833239816,legit
194,775.7805549325429,20.0,38.00512903719525,2094.514197787739,legit
195,719.0776879748896,21.0,15.677934793911415,4611.0006117367775,legit
196,846.8072358605039,21.0,15.221645918992065,1316.02882860633,legit
197,883.119353401004,11.0,21.853412913928643,4410.075004158906,legit
198,2015.628820094284,20.0,13.643413595139444,1890.8369657890155,legit
199,200.62583989742916,15.0,19.972210905736468,2532.330675382346,legit
200,514.730395780382,8.0,31.834666226997314,4369.402255062257,legit
201,252.48148748433493,12.0,38.74363891153308,2578.676667391089,legit
202,799.2484534539444,8.0,32.48599672675433,3837.9034716433557,legit
203,1811.4530252959016,15.0,21.75817064547474,2136.0506585616736,legit
204,2429.682710241429,15.0,19.314066678850484,4015.3780742260897,legit
205,50.0,8.0,7.737733948657144,6073.018400717017,legit
206,539.2736856973098,14.0,30.56056164716675,2917.476635210033,legit
207,1566.0830096202783,19.0,18.053166468197325,3281.547593507083,legit
208,949.2287012211632,10.0,3.0677065647786783,3995.644821610074,legit
209,611.3602086167017,11.0,14.923779673700608,4000.0985775105974,legit
210,1102.6353294464536,20.0,12.686825215195336,4764.09684534961,legit
211,439.54279822912054,21.0,46.112742875507045,1959.3271345367677,legit
212,1515.7564404428801,19.0,3.751883552403683,3752.659477501713,legit
213,1236.5640141864244,7.0,11.338766962474036,3641.47571941903,legit
214,1571.8500525263926,15.0,28.75038992793499,5694.782662512703,legit
215,1810.445302559437,7.0,37.862262995028715,1564.6473108512048,legit
216,464.2660686800615,18.0,12.76069076298124,1330.1946774243966,legit
217,1473.5027339816268,12.0,22.05549334636311,3041.445683804257,legit
218,898.363500247228,7.0,37.51853651339471,100.0,legit
219,1082.685130613659,10.0,7.032244693820232,6161.981228857818,legit
220,1357.5210521651031,8.0,31.71729325925109,3754.6720995671303,legit
221,1322.7267301900217,11.0,32.67478187251915,2845.793733935774,legit
222,1139.8614649817673,12.0,16.334231656313634,1903.2857256875222,legit
223,1707.616304334569,12.0,28.73165748634996,2241.3249410839753,legit
224,1737.588964225591,13.0,18.745356675396536,2315.244218119888,legit
225,511.08218195568145,14.0,20.26967954173916,5685.325460413449,legit
226,1130.5038406768192,9.0,24.176435489096743,4857.632811015475,legit
227,792.9631434573953,20.0,31.113239777226166,2875.2257393556656,legit
228,1884.5900116399948,7.0,41.45543057634984,1454.0632368114075,legit
229,1133.8902372411935,13.0,34.59040124195544,4051.1611549137465,legit
230,1145.8524565995706,21.0,19.93192685719872,2308.3810175585213,legit
231,1791.1609175683552,12.0,15.822909394773527,3485.430716686953,legit
232,1281.044382984019,14.0,17.336356268871853,5066.37962441546,legit
233,1786.8743599885504,15.0,23.49805576660743,2190.0065013365574,legit
234,1169.8301262682653,11.0,18.279238232968577,2052.4008308983466,legit
235,1871.8115871413327,17.0,12.348676750039045,4322.748003868843,legit
236,1715.431724847102,7.0,24.175598783463098,3033.5440067093573,legit
237,1387.655738446355,7.0,29.28092951566403,4625.1679107771915,legit
238,1371.8957239500287,10.0,34.435161735501424,1956.2312137434003,legit
239,894.5147923417395,9.0,12.79669806427864,4440.25143900896,legit
240,800.2865319524426,12.0,35.28021273087302,1719.1693690955403,legit
241,1348.6073872684647,21.0,15.178686570544475,4788.001556124804,legit
242,1755.62456029139,10.0,18.861106463912794,100.0,legit
243,941.0872819639679,15.0,15.907756263834912,3047.604480415439,legit
244,1304.8904943187167,18.0,11.45358035374948,3931.5596982314446,legit
245,1075.139371697792,7.0,25.396450988823705,448.0455510693482,legit
246,784.798788479302,11.0,44.34512085861747,1843.1745336122324,legit
247,2193.9209100436997,16.0,32.2341332876753,2155.7632489664784,legit
248,1139.6772892460592,14.0,27.718906779267268,6109.771092138788,legit
249,1240.1698698361183,10.0,16.26049857422752,4553.107931039041,legit
250,1248.7983581655935,18.0,24.845607620680646,5645.408448171525,legit
251,929.1719619675569,14.0,16.42209261143596,674.7163377208894,legit
252,1135.0960144002102,17.0,11.827809794260185,6071.108511247972,legit
253,1357.5967150723811,10.0,39.68328906343018,236.34680146442633,legit
254,1466.431430518226,17.0,28.165216150306907,4440.876019566381,legit
255,917.1406014067222,16.0,30.014473595156353,2072.36863038896,legit
256,1120.7683361645043,21.0,21.808773957870223,2922.633249346051,legit
257,1541.4293159098606,7.0,10.018828424223935,2560.0699997613965,legit
258,1507.3215698600075,18.0,10.830440921942902,3632.859515061683,legit
259,646.8990977555551,11.0,30.352326445716585,4549.422988456385,legit
260,2086.7564035172304,8.0,44.43448717402582,1904.9242104520404,legit
261,716.267076675399,10.0,24.545702896387315,1438.3925990252628,legit
262,560.6751251433517,19.0,14.454906007193602,5673.81303741241,legit
263,1598.086372249489,18.0,21.67174364874823,4279.1615231721225,legit
264,96.44309868424875,13.0,16.796171093612752,4190.631441021928,legit
265,1779.323664615173,10.0,30.54660926970743,4823.632625234215,legit
266,1067.1713640256949,7.0,17.21421591460811,927.5577292735343,legit
267,1260.7921998368486,11.0,23.711788520894146,4477.8166471160885,legit
268,1011.7673106526615,9.0,11.990413623925038,1945.275301663417,legit
269,50.0,11.0,25.350224199988578,1659.4005573986708,legit
270,1409.384106891807,17.0,21.134434095157847,1635.6589306271046,legit
271,1909.5570222305364,10.0,30.40684754029691,3454.2059108415956,legit
272,1380.9376690063293,7.0,34.99987435994532,2599.227181759457,legit
273,2183.230210310363,7.0,22.91732424646694,4500.561578189793,legit
274,1567.5194384200665,17.0,16.62089019604133,2379.050078343715,legit
275,414.2797653105969,7.0,17.91127489081994,2848.3339763962267,legit
276,1070.1248725105793,8.0,24.110966185020494,100.0,legit
277,1477.4210962109169,13.0,17.065588852834352,4966.084062457858,legit
278,579.8620349423048,16.0,30.352706727078818,2171.0884938052586,legit
279,1903.3606447033262,10.0,35.623707728565925,2027.152774387397,legit
280,1054.330685086367,17.0,33.545321545593,1313.729989976151,legit
281,2120.9873500315393,19.0,39.52585078554009,1854.305210769259,legit
282,975.6368439557803,15.0,28.55822565844164,2929.290509424195,legit
283,1061.7013507828538,14.0,20.24046146204834,2546.143411851529,legit
284,691.6306586578783,19.0,18.796898765390786,1561.8431990806926,legit
285,274.6965298488425,13.0,16.60865602471746,5522.05221842141,legit
286,1798.1373918206662,11.0,32.68393574661482,3402.530199238143,legit
287,1210.0289074200618,12.0,16.858979172943904,3281.988270413613,legit
288,1004.0931540589643,15.0,2.4411356584394817,2084.508963926815,legit
289,1577.8630354026718,14.0,37.877014462467415,7051.551132534712,legit
290,747.6394225985773,13.0,41.071634297188936,4276.1321398871905,legit
291,1048.0569180931152,19.0,41.39744156215331,1127.180400926037,legit
292,619.4443029774865,15.0,38.844467540440355,1510.9501959528786,legit
293,1916.370641145838,9.0,20.146340428800848,1909.02253210776,legit
294,1243.0012500718233,21.0,41.348596073772214,3548.672357356537,legit
295,2069.643569896968,9.0,22.808849268446714,5092.234759190436,legit
296,1362.0302229571714,10.0,28.762741354748822,5762.85895745482,legit
297,2006.1277963482676,11.0,19.568975761129444,932.5280153454082,legit
298,1472.2364018608737,7.0,39.55011695904387,3003.296649869738,legit
299,2051.12205996574,15.0,21.700801682605185,2100.484278443375,legit
300,346.56704621810513,10.0,26.749224233866872,5375.782329399473,legit
301,638.5577850383079,14.0,19.308454359542996,1858.7828834777958,legit
302,1189.6864304955611,15.0,19.528812714579917,1429.1387186394804,legit
303,1818.162951914333,7.0,12.819350674272819,4619.925864899406,legit
304,948.4112794941722,8.0,39.58493621107573,3363.89502208463,legit
305,952.659501552153,14.0,34.12136436724083,1957.133053984939,legit
306,373.74933494412755,14.0,44.09246491803084,3138.520649791615,legit
307,1630.709378386984,10.0,38.499996159231266,1202.3707744590095,legit
308,425.44202377067825,17.0,20.978618141017197,2123.8356475767837,legit
309,2314.8065333650397,16.0,27.214686110792805,3438.897516262288,legit
310,1628.6720427406199,7.0,21.35836687905904,3505.3602227521997,legit
311,530.3917216651979,9.0,21.262632835963657,2105.57612962843,legit
312,2069.8917916107644,11.0,41.90867296634276,2919.66899409285,legit
313,1856.2873592310814,12.0,29.348855153112645,4789.062970488637,legit
314,390.2483158285645,12.0,18.313034289764467,3188.451328242956,legit
315,945.1839064428113,8.0,33.26671916185276,2287.238473288758,legit
316,522.2827142073629,10.0,35.45625234437044,3975.897518339265,legit
317,789.6340432837418,19.0,24.79322042797179,5697.325510324117,legit
318,302.00669052796707,12.0,25.56318055357846,743.5453524263885,legit
319,2020.4233732205312,20.0,11.592178676452075,4671.534429051708,legit
320,363.65379467866444,20.0,12.564116203495889,2552.7224884205634,legit
321,1409.7744127304818,8.0,31.361607485476526,4368.273641887323,legit
322,1048.2158205904177,18.0,23.905341014428554,1544.9613418191254,legit
323,878.5128746388067,11.0,29.941917884910318,2828.647863524032,legit
324,935.133847966561,10.0,32.831599305411984,4573.524648877452,legit
325,899.3021571998154,18.0,3.1971185048122273,3478.910264436301,legit
326,1205.302703593838,13.0,17.285733862042495,3999.087448229313,legit
327,2601.8883271851264,18.0,20.94774374254426,5591.8325389618585,legit
328,1332.0691583207067,13.0,17.72709224402764,2768.2011676147504,legit
329,323.3684618289832,21.0,44.732701807875486,3551.6551562774603,legit
330,1743.1280789414736,20.0,20.334869142127527,1767.4577941008497,legit
331,569.4174564658049,12.0,11.823815973222267,1766.195457824096,legit
332,2198.582578359245,19.0,27.83482614877322,2571.543483474272,legit
333,361.492748047193,17.0,27.48923517860559,2703.2791426818508,legit
334,967.0589517190115,16.0,35.35483579572581,1949.8343271998278,legit
335,598.311116349477,14.0,39.420053855382776,3963.6679262428133,legit
336,1566.1593426511217,21.0,29.5297028421841,5320.936296180169,legit
337,1326.489527233146,19.0,16.981913432233217,2627.8290353530597,legit
338,569.9741836466371,8.0,20.067188846694318,2227.855546357842,legit
339,2356.72854439177,7.0,33.12373562311109,945.6244928739939,legit
340,1319.122721203234,18.0,21.726085438536316,5912.141046005804,legit
341,677.6207802752725,15.0,21.80835354122965,5313.452980116985,legit
342,1472.3930774242833,10.0,10.508968445730673,4107.074135375508,legit
343,1744.0915081571516,16.0,35.298655550764785,4796.093484885623,legit
344,825.1091104694133,14.0,37.326545240908004,2112.2523480084324,legit
345,496.07230877037637,13.0,19.94143970779454,2278.2012846608063,legit
346,1508.2475092188379,18.0,20.52261981953132,100.0,legit
347,213.5616885209448,10.0,18.023564551492328,6638.744307039495,legit
348,1080.9997959098143,17.0,40.19970894331499,3812.047397965233,legit
349,622.7056332419274,21.0,23.086199819570364,2542.220967447034,legit
350,937.4092784647829,17.0,26.430485366957626,5983.282155048488,legit
351,1342.0591960645238,15.0,11.755936443645181,3457.6227021891727,legit
352,1710.9293143998607,8.0,25.2137131347425,2359.1849796526726,legit
353,2086.3644686216703,8.0,29.635900014916082,3885.687803353029,legit
354,430.9007363932884,19.0,28.777788276300505,5359.664480074296,legit
355,233.112398121924,11.0,3.1566675340123282,6056.1334018200305,legit
356,2158.5402051632,14.0,40.95401351516299,1180.3178193044203,legit
357,1251.292187691535,18.0,30.663410564137767,2233.625445535452,legit
358,1907.8484022161942,19.0,30.35070062695157,2774.919011293705,legit
359,1160.2609573641362,13.0,27.872457767608438,4735.2431363217565,legit
360,1277.2719879496462,16.0,23.452941669147773,2136.855100705994,legit
361,418.78255675400555,14.0,42.084437885823796,5638.527627404015,legit
362,954.2971910948565,12.0,20.50945989140099,4175.041493433584,legit
363,1512.3658565034266,20.0,45.447833446069666,3470.1934887048083,legit
364,1595.95091232203,9.0,11.514832768299767,1527.1181888984938,legit
365,1470.5105185118719,21.0,31.67826987507709,4672.368645372649,legit
366,2092.836640289278,19.0,31.29715867348315,5515.3873319519425,legit
367,850.6494262517786,12.0,36.23135947091549,2492.27409579082,legit
368,893.2093454023078,7.0,13.922363347077948,1990.1024674132943,legit
369,966.9117306903621,15.0,31.36021177545889,1956.875524020098,legit
370,1315.8370400153328,14.0,28.066305519345025,793.0288383406482,legit
371,1506.1169314913463,14.0,14.19894390804296,3554.442117481795,legit
372,2083.7771404774135,20.0,20.320504819523737,620.2280484251855,legit
373,572.4454430655876,18.0,31.686570371604564,4159.432629301165,legit
374,1022.4416330373315,15.0,21.50809720426403,4071.363260907585,legit
375,1921.940466885578,20.0,27.45154453637355,4446.939602143924,legit
376,1275.375243773075,8.0,8.577601244782183,3882.699162068483,legit
377,1477.8554054869855,9.0,16.66043381262577,3197.1311802005257,legit
378,1188.9808273814851,12.0,23.038915418223045,4241.551561799959,legit
379,1893.556481967239,18.0,19.961401410217587,4629.041946242401,legit
380,405.0953966879571,16.0,35.781161701195316,2152.1590046285146,legit
381,1884.802538448239,10.0,24.36547322646256,4735.6239821276295,legit
382,634.8109168685231,20.0,40.13644410787116,3342.717705743055,legit
383,1782.5279366167722,16.0,40.12147009842451,957.4852874532237,legit
384,753.8902551098582,11.0,13.730968185992719,1028.7024811783806,legit
385,1228.016330773308,7.0,34.28744962962904,294.28438834559756,legit
386,231.5754065618445,7.0,28.337905793601895,2171.058362706874,legit
387,872.7871025038849,13.0,18.56374215590967,2785.8505868116017,legit
388,2338.236248286559,11.0,30.271019910445304,3116.2171294712643,legit
389,1690.1127296999011,17.0,24.166054350971837,6594.700089677325,legit
390,825.8852217043853,8.0,43.47617965765804,4249.703367555823,legit
391,1232.37373333954,19.0,42.01427129798601,2764.8281839137153,legit
392,1728.2564640416117,17.0,6.954951488789977,1360.9855289138636,legit
393,2458.49497844509,10.0,32.30128581702926,4653.684775052056,legit
394,2222.289083485294,7.0,18.92830544027601,2972.1608867069986,legit
395,936.3142345393669,20.0,21.07278233961331,3253.4789723092936,legit
396,708.9991391669205,13.0,25.407361458493206,2961.8441161583523,legit
397,1560.2918745503662,11.0,28.901961670689474,2943.8833453344164,legit
398,2072.5956685337705,15.0,31.04050288203066,6588.114122986422,legit
399,440.73555656752524,9.0,43.56834725130612,5362.560004332996,legit
400,830.4883040472754,19.0,30.059317803735667,3415.3654618908417,legit
401,717.2269042930741,7.0,38.93091444567848,1460.7486531549152,legit
402,991.1011034026642,21.0,30.92864214586401,3337.011307190322,legit
403,1329.5766062726625,12.0,28.709546049920505,3434.6525639772226,legit
404,1977.0453489006031,12.0,10.837889502201731,3155.5181731175057,legit
405,113.73050616872979,10.0,28.31500028038693,5270.888098113223,legit
406,1972.0627411994687,15.0,29.416889049560623,2648.7550342045715,legit
407,476.7841708446862,21.0,14.177596319764605,5076.874880025224,legit
408,1858.9454927892807,17.0,30.414063496387843,4456.997212746576,legit
409,1160.090816938716,7.0,32.50980972953353,757.7273655474055,legit
410,1177.6731568485473,20.0,18.01045669563475,3595.426762219473,legit
411,1092.3312342733495,16.0,26.64941219510509,5685.013831712242,legit
412,914.8562646144818,20.0,23.824676235093456,2969.220194386807,legit
413,806.9166005835762,16.0,12.542519467794149,4065.941599099364,legit
414,669.1049646329107,14.0,16.197729652388034,1610.9256694350483,legit
